AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
-0.041597987533824377,-0.0863227100615709,-0.11428366306723714,-0.15470398958179046,-0.4011685022508908,-0.18756600338467944,-0.2537955819313296,-0.5198454281783782,-0.673211470458821,-0.5202959719155333,-0.1963456949617578,-0.1334257011148525,-0.10734535291814348,-0.1402479097325174,-0.19084996785838143,-0.0992553160975919,-0.10250454493319801,-0.10785779412804508,-0.13334151993845603,-0.1561712548050759,-0.047668773973773726,-0.08251560485108046,-0.10723034762632194,-0.12630888700361076,-0.2632321323653165,3
-0.15316021703435273,-0.11486094927656638,-0.1340724887972921,-0.14797204989328333,-0.3612453973311563,-0.18852029843156745,-0.2642409555207653,-0.36504990368656315,-0.53153822642611,-0.5168640486181661,-0.19684837452437817,-0.13592065840928907,-0.11562829938450772,-0.11187207547229425,-0.17021206106041886,-0.10074946021905486,-0.10163576792309309,-0.11677423297328096,-0.08756411788509354,-0.03030689611533081,-0.12876287964604252,-0.10353668720697426,-0.12948069388184688,-0.12298891219880156,-0.22637245318574847,4
-0.055661541015060656,-0.08530490812774223,-0.10508244264304643,-0.1481457733738247,-0.3571339251866394,-0.18881698014997686,-0.24113648825884884,-0.4990807382810509,-0.6073557863932229,-0.5167334795173911,-0.19761805734480747,-0.1297113262726339,-0.09845321067905215,-0.10762657011529787,-0.16745065760174654,-0.10035071243969128,-0.09640288870930498,-0.09598452096478496,-0.08872091496944678,-0.18438026552453868,-0.01302514167337463,-0.06957248509882935,-0.09402473202217256,-0.12914791680030993,-0.21918766488592054,3
-0.11272413938519384,-0.11760365441789235,-0.13393392206404992,-0.17709734328500112,-0.4493918123307523,-0.18689769538209017,-0.2721034257069833,-0.3815379441658288,-0.5321313860790807,-0.6854800676209147,-0.19690674599400507,-0.13902994506245953,-0.11287495358044915,-0.15945953102937802,-0.23746692326272412,-0.10038724260884788,-0.10281097747715534,-0.11940639563682987,-0.14088761362173377,-0.27561333043428393,-0.09994373067702214,-0.10997066477389286,-0.1300483062140939,-0.15189240743923454,-0.322068592446134,2
-0.13755515734338053,-0.06716113185834005,-0.0567284529313023,-0.028230217610919758,1.1190591893078408,-0.18605725632686634,-0.1568222544151051,-0.4317377043177413,-0.6955778644003455,-0.3840494096020405,-0.19645581475408191,0.12264473012956366,-0.11019894879776311,-0.01303713427097501,0.01707411340779391,-0.0986190526860542,-0.09367387457000273,-0.09405982245514749,-0.0949342196688363,0.2279982241912857,-0.12694761465972093,-0.0865894625973428,-0.108902470814628,-0.11726440548077949,0.3633786021285605,3
-0.1492524340385402,-0.10797536424365606,-0.10171615334508141,-0.04030931794598801,0.4840314084283077,-0.17847191548163058,-0.19781647454149967,-0.3500440729462364,-0.4833982439959061,-0.5390178289212268,-0.1982738938553028,0.06446685537067556,-0.11544401995960638,-0.025089789175609473,-0.05812406349925866,-0.0968139021957636,-0.09127145953434013,-0.07799025692399483,-0.09024528565904068,0.014882989260918215,-0.1300090652242433,-0.10608217413833147,-0.08590830443523388,-0.07851954669829521,-0.05756080176590863,1
-0.12215530349068521,-0.08747278308875359,-0.11387556357439725,0.006963631467598521,0.3818768156430459,-0.18777356736588857,-0.3041572155457754,-0.5221055952535293,-0.6490474287041489,-0.5698129476350038,-0.06239329308131535,-0.13781806605462446,-0.1188118074172294,-0.1656132138554196,-0.2570110091186836,-0.0998826617259305,-0.10092792269011375,-0.10456425650270879,-0.11581861963572757,-0.20694990717887443,-0.12329891367192418,-0.10203346863500742,-0.10982474974213821,-0.13120991806806484,-0.14612418050380988,4
-0.07447203037057616,-0.11356706195549175,-0.11027822341743573,-0.1636237195106195,-0.40273793200232405,-0.17787784270418197,-0.1223848711050821,-0.19639397249250698,-0.6157797222215396,-0.6513481366480349,-0.19043332208344962,-0.13136499953529343,-0.09153600989730501,-0.15302078000617786,-0.22431754304397652,-0.09684751111319914,-0.09645559092177326,-0.11789967961494974,-0.14627736380194603,-0.22649626188124927,-0.04252288672110918,-0.10564738779313415,-0.1201697721266541,-0.1557352745098181,-0.3192914907192085,1
-0.1471478684622967,-0.09642366678673299,-0.0836043664513963,0.09791683473382899,1.56632867736031,-0.18691499920110724,-0.108768936443732,-0.373437807241325,-0.552098956883501,0.20062400613605955,-0.19665795373035425,0.07403357079799054,-0.11262843800506883,-0.04999784533383083,-0.06905680107865932,-0.09764669481919987,-0.08642175304947199,-0.09507064448477305,-0.11464948178352007,-0.0358262531971767,-0.1304766561373759,-0.09562825010576628,-0.12058615932765336,-0.09698514667718516,0.18331227523284574,3
-0.14313112741129053,-0.06471935233818832,-0.07846418245605237,0.026373851753217322,0.13690167743028572,-0.19069608486353573,0.04673527885308379,-0.45193708795489274,0.08601525086761747,-0.11140736111250925,0.1114308576201161,-0.10281605558085834,-0.09546150729069498,-0.1458894840912664,0.3892271270940947,-0.08992210432293814,-0.047696553052432276,-0.055791526112460146,0.02922519988495956,0.2607263428632821,-0.12556388367945323,-0.021914285765875202,-0.07766216853351973,0.05574796645426574,0.5130703312415427,1
