AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,Pz_THETA,Pz_ALPHA,Pz_LOW_BETA,Pz_HIGH_BETA,Pz_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA,Label
-0.15001971688125307,-0.11240749759757873,-0.09469373800332485,-0.15419848303126146,-0.3405953067491421,-0.17657759404744608,-0.11355743421738301,0.2764485669882391,0.47376318163655545,1.1273300643899402,0.11557189645107552,-0.1377119511239388,-0.1151328664231951,-0.1607873580501005,-0.23109879513714532,-0.09344826814902372,-0.09484752179751456,-0.08770764383815417,-0.13055437494903738,-0.15548387273665584,-0.12806616286803868,-0.1035841105618443,-0.08495298922657073,-0.13885075010330677,-0.2413623609768085,2
-0.03836080825892735,-0.10504679867182122,-0.12596023573398535,-0.17858486652423528,-0.43974429191476133,-0.17309192147499297,-0.24834338208416226,-0.362138029831122,-0.6772775531610324,-0.7929939189977286,-0.19423674001489924,-0.13697753939952428,-0.1098125974986872,-0.1493863206430784,-0.25459550415700005,-0.1013101689182578,-0.1050911283178148,-0.12071762326237363,-0.14163423704910094,-0.25428246918946346,-0.07764993287614946,-0.0995659721058368,-0.12459641227298124,-0.14904825976809657,-0.3211616320344926,2
-0.12979495320172058,-0.09831090843119009,-0.054321653218165254,-0.04493328038345114,-0.1368349339822051,-0.16882698365605237,0.236070208690021,0.04032969906826584,2.4270870816514067,0.8664542525025165,0.10916992539030763,-0.14108592624784622,-0.11484790827099113,-0.15770403053484097,-0.2114685668758341,-0.08463269267361108,-0.09358917501933706,-0.06366646790030807,-0.04681208566753735,0.027997134538467184,-0.10037116114484894,-0.09032110839671371,-0.0480200347633107,-0.03297726227534768,0.0695964201073772,3
-0.05667049440734829,-0.10556592173315435,-0.12358587190460782,-0.17951450024690593,-0.4331592108364315,-0.17199997342242795,-0.2579674454384797,-0.33632719690394014,-0.6095136050226788,-0.7795169351678948,-0.1927306616721334,-0.1367006976751346,-0.11017540697195605,-0.14765767207797412,-0.25324622642671235,-0.10143957799306808,-0.10523777452095166,-0.12129535029660976,-0.1413086081101943,-0.2587971737172374,-0.08596249094822463,-0.09992642404112793,-0.12343406112714243,-0.15145796749394944,-0.3158321199707078,2
-0.13871685796532532,-0.052449695318907905,-0.01000349269582022,-0.011234167219601549,-0.18260371915190776,-0.19028606551776853,-0.21867103930194878,0.2493293833278991,-0.034575709715540796,-0.5924910901095476,0.45259949632080776,-0.11644485806987431,-0.10275085943207893,-0.15227825031010836,-0.1898856732010134,-0.09216577087114386,-0.06251854336250715,-0.01443549621188559,0.006072873562607711,-0.04655523494133063,-0.0937911152350658,-0.01692380403075352,0.012563781318978031,0.05684102855798864,-0.09509360222598044,3
-0.1329190458937312,-0.10149101719329794,-0.11835431997123425,-0.17396975600662362,-0.45218505764312483,-0.11542502460648613,0.11428202806476795,0.2747695756565501,-0.24090068403173898,-0.6738406457364928,-0.19564221568169204,-0.13428623073381488,-0.1121963026175953,-0.1469577424608058,-0.22033842053760008,-0.09925151468566563,-0.10186840482241268,-0.11981340968809245,-0.13890590941426897,-0.2434295944774944,-0.10914455243001309,-0.09030148780231408,-0.11281358633221746,-0.1489289843245722,-0.33671822332713197,1
-0.13137595534371826,-0.11428260856480717,-0.11362012932879745,-0.108991473356338,0.39089876680788965,-0.18894384981396448,-0.302827358353426,-0.5173588564750095,-0.5835588623697138,-0.5089343743797252,-0.060623679988208924,-0.13523660636275195,-0.11730348399856977,-0.16419239267749672,-0.25292651459559734,-0.10013750243158376,-0.09933480899747092,-0.10681564430527513,-0.12179117477918085,-0.1612963934194522,-0.10329092083919077,-0.09390582881413852,-0.1002827312324127,-0.11037412421653625,0.07375692709341286,4
-0.14222075150514124,-0.10939136360994492,-0.1040710901928709,-0.1478800336400127,-0.3135946079609187,-0.17886036814401898,-0.004633789809889512,0.6125180251626274,2.018103500928049,2.441923548752223,0.12682788544988025,-0.14156214004351078,-0.1170887634960208,-0.1586114620400908,-0.23833452267923896,-0.09235544187472353,-0.09847804287865698,-0.10116028284319724,-0.12856889181717882,-0.17749741408786482,-0.11624263789472304,-0.09993745044004929,-0.09529258059796177,-0.12336713277619492,-0.1489910444399985,4
18.172488705961214,16.370726123243905,16.26431935442265,16.82951289664266,11.353860083772199,-0.06731373038828485,2.249893468656191,4.876171041723194,4.533161883001748,0.058889370053250546,19.3567573792006,16.142065736884327,15.939267327294814,15.890657055651472,10.166827881771198,20.193107138925743,16.93534613768236,17.40015356942872,17.294887481608036,13.944827635399877,19.499106930039044,15.86638221339823,15.174066428018072,16.102527216389255,11.159505451895471,1
-0.14384667923321473,-0.11626775534908024,-0.12077688583598155,-0.16336275179944348,-0.3713789298209118,-0.18241576071568083,0.17606596056604973,0.45253670618803865,0.8147637192146067,2.678719581811735,0.13754918167928884,-0.1411189396513676,-0.11673168979129396,-0.16025839817315066,-0.24063699504733027,-0.09512973588679909,-0.0994663479885628,-0.1081432652432536,-0.13670893201569248,-0.22108333333681568,-0.11983197035620059,-0.1057884924909871,-0.11500238466651529,-0.12947744997596675,-0.2380252459761683,4
-0.14924286400706868,-0.1100981754438781,-0.11268302993820739,-0.06738755933749122,0.20033159153893937,-0.1883886475389117,-0.2625713515520444,-0.4347705389013423,-0.7512857089975516,-0.5313893396372893,-0.19754671621075126,0.04811171114129042,-0.11578432181444467,-0.03822648618829019,-0.050996443894189954,-0.08911705610949018,-0.08439755460578388,-0.10106933086663661,-0.09623690275690835,-0.04014743093847797,-0.13142036091190715,-0.10722199199738153,-0.11939446641880051,-0.12922275364351865,0.03040559157811431,1
0.4234016651919344,-0.10359298586682868,-0.13354214681668258,-0.14515014527101044,-0.41469495556282016,6.064582926201313,-0.10150945545944051,-0.4519441410585755,1.661000549095071,0.29968674117868566,-0.15235305205007912,0.07697641365192051,-0.11821812475514973,-0.13446488674085869,-0.18442618329667693,0.3124271664977261,-0.09971063555362156,-0.1236805451121044,-0.12868076750135354,-0.25896733996218835,0.5892409414137887,-0.09449635612569565,-0.13048359476998167,-0.12290936304856244,-0.2724276132104318,1
-0.14854823092778524,-0.1182100335293694,-0.13068228783491692,-0.16777639917821385,-0.4420654808711076,-0.17366804247804152,-0.15608281456743375,-0.43036234909959653,-0.5465569219637171,-0.8027590694131983,-0.19707774022031785,-0.13645222822044384,-0.10654538670842836,-0.15655571462354023,-0.25505380989436616,-0.10103482135998361,-0.10459555307430628,-0.11645589116493421,-0.14880380484130482,-0.25971651924588,-0.12974522141333614,-0.10780736894134434,-0.12402370479289469,-0.15005991869914215,-0.3236153229989564,2
-0.0517891586037182,-0.08797984711635688,-0.11960687527352065,-0.16277562909077797,-0.4005616807410427,-0.18729107250538923,-0.27834060005551436,-0.1980867173763773,-0.594730035833997,-0.509250576866586,-0.19932130331380082,-0.14127816195206078,-0.11469321942425018,-0.15836438514136753,-0.24617707734723632,-0.09988519042620005,-0.10312379694157,-0.1129009259492936,-0.131155363371354,-0.239589957355677,-0.0003134536508708322,-0.08836470667398724,-0.10318692977058291,-0.14438452426299872,-0.29478250074263246,4
